account_id,client_id,account_type,currency,date_eff
2321930,378504,EPARGNE,CAD,2026-10-12T00:00:00
4632952,675419,CHEQUE,CAD,2026-10-12T00:00:00
2138893,963914,CHEQUE,CAD,2026-10-12T00:00:00
6570460,702150,EPARGNE,USD,2026-10-12T00:00:00
7346299,208876,CHEQUE,CAD,2026-10-12T00:00:00
9973291,745900,CHEQUE,USD,2026-10-12T00:00:00
2476302,962582,EPARGNE,CAD,2026-10-12T00:00:00
9554986,554662,CHEQUE,CAD,2026-10-12T00:00:00
3018277,812118,EPARGNE,USD,2026-10-12T00:00:00
5370229,385370,EPARGNE,USD,2026-10-12T00:00:00
3178872,770476,CHEQUE,CAD,2026-10-12T00:00:00
3258165,710139,EPARGNE,CAD,2026-10-12T00:00:00
2256172,206534,CHEQUE,CAD,2026-10-12T00:00:00
6553853,510231,EPARGNE,USD,2026-10-12T00:00:00
4354177,710590,CHEQUE,CAD,2026-10-12T00:00:00
7670622,805209,CHEQUE,CAD,2026-10-12T00:00:00
6091191,791371,CHEQUE,USD,2026-10-12T00:00:00
4216519,789814,EPARGNE,CAD,2026-10-12T00:00:00
3703546,864726,EPARGNE,CAD,2026-10-12T00:00:00
4331347,415477,CHEQUE,CAD,2026-10-12T00:00:00
8581447,747555,CHEQUE,CAD,2026-10-12T00:00:00
3304184,139904,EPARGNE,USD,2026-10-12T00:00:00
8479855,562370,CHEQUE,USD,2026-10-12T00:00:00
2767658,557825,EPARGNE,CAD,2026-10-12T00:00:00
5696951,932614,CHEQUE,USD,2026-10-12T00:00:00
7276956,302426,CHEQUE,CAD,2026-10-12T00:00:00
3999167,264760,EPARGNE,USD,2026-10-12T00:00:00
8287408,643974,CHEQUE,USD,2026-10-12T00:00:00
4854282,404538,EPARGNE,CAD,2026-10-12T00:00:00
9507657,939606,CHEQUE,CAD,2026-10-12T00:00:00
9711369,792274,CHEQUE,USD,2026-10-12T00:00:00
1999176,592427,EPARGNE,CAD,2026-10-12T00:00:00
3442949,437649,EPARGNE,CAD,2026-10-12T00:00:00
6964299,432022,EPARGNE,CAD,2026-10-12T00:00:00
9972644,790582,EPARGNE,CAD,2026-10-12T00:00:00
7174147,200686,CHEQUE,CAD,2026-10-12T00:00:00
5837550,116745,EPARGNE,USD,2026-10-12T00:00:00
5115353,640114,CHEQUE,USD,2026-10-12T00:00:00
5299972,549765,CHEQUE,USD,2026-10-12T00:00:00
7237418,647913,CHEQUE,USD,2026-10-12T00:00:00
6367655,938500,CHEQUE,CAD,2026-10-12T00:00:00
9362791,957838,EPARGNE,CAD,2026-10-12T00:00:00
2803927,692367,EPARGNE,USD,2026-10-12T00:00:00
6410843,376088,CHEQUE,CAD,2026-10-12T00:00:00
5694789,792514,EPARGNE,USD,2026-10-12T00:00:00
6909969,976462,EPARGNE,CAD,2026-10-12T00:00:00
3324281,129067,EPARGNE,USD,2026-10-12T00:00:00
7860370,583526,CHEQUE,USD,2026-10-12T00:00:00
7031455,648639,CHEQUE,USD,2026-10-12T00:00:00
1863444,568038,CHEQUE,USD,2026-10-12T00:00:00
6166445,830093,CHEQUE,CAD,2026-10-12T00:00:00
9782215,436146,CHEQUE,CAD,2026-10-12T00:00:00
3433210,747142,CHEQUE,CAD,2026-10-12T00:00:00
6117488,719919,EPARGNE,CAD,2026-10-12T00:00:00
6011111,810714,EPARGNE,USD,2026-10-12T00:00:00
7063513,159119,EPARGNE,USD,2026-10-12T00:00:00
3560374,274847,EPARGNE,CAD,2026-10-12T00:00:00
2604928,874622,CHEQUE,USD,2026-10-12T00:00:00
8271298,681072,EPARGNE,USD,2026-10-12T00:00:00
8538325,349984,CHEQUE,USD,2026-10-12T00:00:00
6702508,805323,CHEQUE,CAD,2026-10-12T00:00:00
9204806,411888,EPARGNE,USD,2026-10-12T00:00:00
6404317,590309,CHEQUE,USD,2026-10-12T00:00:00
9193276,650067,CHEQUE,CAD,2026-10-12T00:00:00
6877781,119075,CHEQUE,USD,2026-10-12T00:00:00
4619631,528661,CHEQUE,USD,2026-10-12T00:00:00
9095172,512423,EPARGNE,CAD,2026-10-12T00:00:00
3683231,775422,EPARGNE,CAD,2026-10-12T00:00:00
6541456,950213,EPARGNE,CAD,2026-10-12T00:00:00
3116411,992818,EPARGNE,USD,2026-10-12T00:00:00
8646010,317584,CHEQUE,CAD,2026-10-12T00:00:00
8605456,417545,EPARGNE,USD,2026-10-12T00:00:00
6732447,894485,CHEQUE,CAD,2026-10-12T00:00:00
4360099,785261,EPARGNE,CAD,2026-10-12T00:00:00
2973026,846314,EPARGNE,USD,2026-10-12T00:00:00
7671816,908067,CHEQUE,CAD,2026-10-12T00:00:00
5584888,361577,EPARGNE,CAD,2026-10-12T00:00:00
1796253,655795,EPARGNE,CAD,2026-10-12T00:00:00
4216612,610913,EPARGNE,CAD,2026-10-12T00:00:00
1315745,369824,EPARGNE,USD,2026-10-12T00:00:00
9832804,290636,CHEQUE,CAD,2026-10-12T00:00:00
2917489,188377,CHEQUE,USD,2026-10-12T00:00:00
9878773,617844,CHEQUE,USD,2026-10-12T00:00:00
7614115,159597,CHEQUE,CAD,2026-10-12T00:00:00
9037672,918341,CHEQUE,CAD,2026-10-12T00:00:00
8698933,706661,EPARGNE,CAD,2026-10-12T00:00:00
1326908,903653,CHEQUE,USD,2026-10-12T00:00:00
2093068,375595,CHEQUE,USD,2026-10-12T00:00:00
7347918,165377,CHEQUE,USD,2026-10-12T00:00:00
5484839,637427,EPARGNE,CAD,2026-10-12T00:00:00
2439773,409567,EPARGNE,USD,2026-10-12T00:00:00
9843020,817166,CHEQUE,CAD,2026-10-12T00:00:00
6125922,695050,EPARGNE,USD,2026-10-12T00:00:00
1561374,953771,EPARGNE,CAD,2026-10-12T00:00:00
1661221,955097,EPARGNE,USD,2026-10-12T00:00:00
5877213,122266,CHEQUE,CAD,2026-10-12T00:00:00
3501224,885258,CHEQUE,CAD,2026-10-12T00:00:00
9349076,449955,CHEQUE,CAD,2026-10-12T00:00:00
1046116,732696,CHEQUE,USD,2026-10-12T00:00:00
1381783,833655,EPARGNE,CAD,2026-10-12T00:00:00
5436739,186730,EPARGNE,CAD,2026-10-12T00:00:00
3417524,762197,EPARGNE,CAD,2026-10-12T00:00:00
6002244,784264,CHEQUE,USD,2026-10-12T00:00:00
9834074,832225,CHEQUE,USD,2026-10-12T00:00:00
8537364,230014,CHEQUE,CAD,2026-10-12T00:00:00
9577533,550495,CHEQUE,USD,2026-10-12T00:00:00
1327760,400742,EPARGNE,CAD,2026-10-12T00:00:00
6440385,521998,EPARGNE,USD,2026-10-12T00:00:00
4522318,520661,CHEQUE,CAD,2026-10-12T00:00:00
9254791,884061,CHEQUE,CAD,2026-10-12T00:00:00
6204145,701112,CHEQUE,USD,2026-10-12T00:00:00
4437640,134702,CHEQUE,USD,2026-10-12T00:00:00
4158715,428122,CHEQUE,USD,2026-10-12T00:00:00
7855491,150366,EPARGNE,CAD,2026-10-12T00:00:00
1605349,943409,EPARGNE,USD,2026-10-12T00:00:00
2885914,636292,CHEQUE,USD,2026-10-12T00:00:00
8860602,318433,CHEQUE,USD,2026-10-12T00:00:00
7413991,805748,EPARGNE,CAD,2026-10-12T00:00:00
2239025,803705,CHEQUE,CAD,2026-10-12T00:00:00
5698187,940571,CHEQUE,USD,2026-10-12T00:00:00
9170938,919833,EPARGNE,USD,2026-10-12T00:00:00
2692516,663447,EPARGNE,USD,2026-10-12T00:00:00
6713962,998348,EPARGNE,USD,2026-10-12T00:00:00
3527664,986000,EPARGNE,CAD,2026-10-12T00:00:00
8734144,137593,CHEQUE,USD,2026-10-12T00:00:00
5554525,429052,CHEQUE,USD,2026-10-12T00:00:00
6917597,973865,EPARGNE,CAD,2026-10-12T00:00:00
6073110,873155,CHEQUE,CAD,2026-10-12T00:00:00
8224387,943151,EPARGNE,USD,2026-10-12T00:00:00
6553387,766962,CHEQUE,CAD,2026-10-12T00:00:00
6569053,615162,CHEQUE,CAD,2026-10-12T00:00:00
8014027,672924,EPARGNE,CAD,2026-10-12T00:00:00
4987705,402809,EPARGNE,CAD,2026-10-12T00:00:00
4249427,308960,CHEQUE,CAD,2026-10-12T00:00:00
2859439,595838,CHEQUE,CAD,2026-10-12T00:00:00
3832822,461513,CHEQUE,CAD,2026-10-12T00:00:00
6776800,755422,CHEQUE,CAD,2026-10-12T00:00:00
2948487,653315,EPARGNE,CAD,2026-10-12T00:00:00
5108311,780622,CHEQUE,CAD,2026-10-12T00:00:00
9284972,540726,EPARGNE,CAD,2026-10-12T00:00:00
4694175,343781,EPARGNE,USD,2026-10-12T00:00:00
1748148,278308,EPARGNE,CAD,2026-10-12T00:00:00
6343082,256733,EPARGNE,USD,2026-10-12T00:00:00
1071137,383220,EPARGNE,CAD,2026-10-12T00:00:00
8935039,326794,CHEQUE,USD,2026-10-12T00:00:00
9691835,180085,CHEQUE,CAD,2026-10-12T00:00:00
8204801,470140,CHEQUE,CAD,2026-10-12T00:00:00
6225496,646177,EPARGNE,CAD,2026-10-12T00:00:00
5515122,736774,CHEQUE,USD,2026-10-12T00:00:00
7679864,541929,CHEQUE,CAD,2026-10-12T00:00:00
1344836,865487,CHEQUE,CAD,2026-10-12T00:00:00
7141939,720301,CHEQUE,USD,2026-10-12T00:00:00
4453687,999746,EPARGNE,USD,2026-10-12T00:00:00
8061497,746063,CHEQUE,CAD,2026-10-12T00:00:00
3526598,884100,EPARGNE,USD,2026-10-12T00:00:00
3923318,269823,CHEQUE,CAD,2026-10-12T00:00:00
2177612,706718,CHEQUE,USD,2026-10-12T00:00:00
6965615,883331,EPARGNE,USD,2026-10-12T00:00:00
6442287,331059,EPARGNE,USD,2026-10-12T00:00:00
4757229,678427,CHEQUE,USD,2026-10-12T00:00:00
2825427,693694,EPARGNE,USD,2026-10-12T00:00:00
4838250,111116,CHEQUE,USD,2026-10-12T00:00:00
5676144,497618,CHEQUE,CAD,2026-10-12T00:00:00
9819315,916074,CHEQUE,CAD,2026-10-12T00:00:00
3069448,742711,EPARGNE,USD,2026-10-12T00:00:00
1899147,175898,CHEQUE,USD,2026-10-12T00:00:00
5961946,398437,CHEQUE,USD,2026-10-12T00:00:00
7205382,517379,CHEQUE,USD,2026-10-12T00:00:00
5133234,875911,CHEQUE,USD,2026-10-12T00:00:00
8491680,371856,CHEQUE,CAD,2026-10-12T00:00:00
1827685,303085,EPARGNE,CAD,2026-10-12T00:00:00
1230773,890739,CHEQUE,USD,2026-10-12T00:00:00
6558284,606037,EPARGNE,CAD,2026-10-12T00:00:00
2049193,191486,CHEQUE,CAD,2026-10-12T00:00:00
9447128,188016,EPARGNE,CAD,2026-10-12T00:00:00
8764760,496160,EPARGNE,USD,2026-10-12T00:00:00
7140570,619606,CHEQUE,CAD,2026-10-12T00:00:00
8456956,352356,CHEQUE,CAD,2026-10-12T00:00:00
2980804,511153,CHEQUE,USD,2026-10-12T00:00:00
6344174,348933,CHEQUE,USD,2026-10-12T00:00:00
8885774,512222,EPARGNE,CAD,2026-10-12T00:00:00
9876256,935576,EPARGNE,CAD,2026-10-12T00:00:00
5865824,806233,CHEQUE,USD,2026-10-12T00:00:00
4065595,878966,EPARGNE,USD,2026-10-12T00:00:00
7175822,489292,EPARGNE,CAD,2026-10-12T00:00:00
5964659,991139,EPARGNE,USD,2026-10-12T00:00:00
2821334,890749,CHEQUE,CAD,2026-10-12T00:00:00
7171241,374354,CHEQUE,CAD,2026-10-12T00:00:00
5141441,366973,CHEQUE,USD,2026-10-12T00:00:00
4682617,850115,EPARGNE,CAD,2026-10-12T00:00:00
2560906,137117,CHEQUE,CAD,2026-10-12T00:00:00
6340158,252768,EPARGNE,CAD,2026-10-12T00:00:00
5516280,601724,CHEQUE,USD,2026-10-12T00:00:00
3783375,802454,EPARGNE,CAD,2026-10-12T00:00:00
1261630,590881,CHEQUE,USD,2026-10-12T00:00:00
2138586,103312,EPARGNE,USD,2026-10-12T00:00:00
5529937,677717,EPARGNE,CAD,2026-10-12T00:00:00
2819780,444776,CHEQUE,CAD,2026-10-12T00:00:00
1659527,217554,EPARGNE,USD,2026-10-12T00:00:00
5983771,380589,CHEQUE,CAD,2026-10-12T00:00:00
6471171,834983,EPARGNE,USD,2026-10-12T00:00:00
8048520,137442,EPARGNE,CAD,2026-10-12T00:00:00
2125541,151350,EPARGNE,CAD,2026-10-12T00:00:00
9984505,187452,EPARGNE,USD,2026-10-12T00:00:00
5265013,335900,CHEQUE,USD,2026-10-12T00:00:00
5540915,899766,EPARGNE,USD,2026-10-12T00:00:00
4623173,476418,EPARGNE,CAD,2026-10-12T00:00:00
6033352,456354,EPARGNE,USD,2026-10-12T00:00:00
5525793,411986,EPARGNE,USD,2026-10-12T00:00:00
6060788,697305,CHEQUE,CAD,2026-10-12T00:00:00
3421933,946408,CHEQUE,USD,2026-10-12T00:00:00
9003955,289804,CHEQUE,USD,2026-10-12T00:00:00
5221666,876320,EPARGNE,CAD,2026-10-12T00:00:00
5122315,721261,CHEQUE,USD,2026-10-12T00:00:00
4565363,924690,CHEQUE,USD,2026-10-12T00:00:00
8483993,931123,CHEQUE,USD,2026-10-12T00:00:00
4952524,406466,CHEQUE,USD,2026-10-12T00:00:00
8391752,545337,CHEQUE,CAD,2026-10-12T00:00:00
1021216,817001,CHEQUE,USD,2026-10-12T00:00:00
3726692,881906,CHEQUE,USD,2026-10-12T00:00:00
9192821,286202,EPARGNE,CAD,2026-10-12T00:00:00
9769067,139547,CHEQUE,CAD,2026-10-12T00:00:00
1974309,360274,CHEQUE,CAD,2026-10-12T00:00:00
4688210,349386,EPARGNE,CAD,2026-10-12T00:00:00
4749421,176486,EPARGNE,CAD,2026-10-12T00:00:00
3193412,384626,EPARGNE,CAD,2026-10-12T00:00:00
8202476,340781,CHEQUE,CAD,2026-10-12T00:00:00
2661625,903359,EPARGNE,CAD,2026-10-12T00:00:00
5849618,973524,EPARGNE,USD,2026-10-12T00:00:00
3400475,416463,CHEQUE,CAD,2026-10-12T00:00:00
9809775,861756,EPARGNE,USD,2026-10-12T00:00:00
4323913,597028,CHEQUE,USD,2026-10-12T00:00:00
6031790,877089,CHEQUE,CAD,2026-10-12T00:00:00
9760117,680035,EPARGNE,USD,2026-10-12T00:00:00
1128509,210330,CHEQUE,USD,2026-10-12T00:00:00
1897168,553285,CHEQUE,USD,2026-10-12T00:00:00
6168286,117120,CHEQUE,USD,2026-10-12T00:00:00
9114483,181693,EPARGNE,CAD,2026-10-12T00:00:00
1502372,911068,CHEQUE,CAD,2026-10-12T00:00:00
2245119,570998,CHEQUE,CAD,2026-10-12T00:00:00
5242550,760320,EPARGNE,USD,2026-10-12T00:00:00
5247959,676919,CHEQUE,USD,2026-10-12T00:00:00
7463871,929154,CHEQUE,CAD,2026-10-12T00:00:00
8304349,484524,EPARGNE,USD,2026-10-12T00:00:00
5918415,924878,EPARGNE,CAD,2026-10-12T00:00:00
5946144,132398,CHEQUE,USD,2026-10-12T00:00:00
2629640,541729,CHEQUE,CAD,2026-10-12T00:00:00
7372316,153408,CHEQUE,CAD,2026-10-12T00:00:00
1367498,760625,CHEQUE,USD,2026-10-12T00:00:00
2704242,436290,EPARGNE,CAD,2026-10-12T00:00:00
4762746,644912,EPARGNE,USD,2026-10-12T00:00:00
1227536,284328,CHEQUE,USD,2026-10-12T00:00:00
5316387,744817,CHEQUE,CAD,2026-10-12T00:00:00
5677714,729342,CHEQUE,CAD,2026-10-12T00:00:00
2308723,517276,CHEQUE,CAD,2026-10-12T00:00:00
1045690,906820,CHEQUE,CAD,2026-10-12T00:00:00
3453338,362316,CHEQUE,CAD,2026-10-12T00:00:00
4598524,938123,CHEQUE,CAD,2026-10-12T00:00:00
3064195,735212,EPARGNE,CAD,2026-10-12T00:00:00
7927046,637783,CHEQUE,USD,2026-10-12T00:00:00
7654179,912453,EPARGNE,CAD,2026-10-12T00:00:00
5729740,451442,CHEQUE,USD,2026-10-12T00:00:00
7195499,762424,EPARGNE,CAD,2026-10-12T00:00:00
6689506,136919,EPARGNE,CAD,2026-10-12T00:00:00
