client_id,nom,prenom,pays,date_eff
254203,Leduc,Anaïs,SG,2026-12-03T00:00:00
156706,Fortin,Gilbert,CV,2026-12-03T00:00:00
673581,Soucy,Susanne,IR,2026-12-03T00:00:00
493963,Vézina,Gilbert,LI,2026-12-03T00:00:00
416010,Plourde,Marie,LB,2026-12-03T00:00:00
619842,Drolet,Pauline,MW,2026-12-03T00:00:00
740507,Ouellet,Martine,CV,2026-12-03T00:00:00
229221,Dumont,Odette,TN,2026-12-03T00:00:00
835886,Doucet,Georges,MZ,2026-12-03T00:00:00
114740,Larouche,Édouard,SG,2026-12-03T00:00:00
772422,Dumas,Xavier,HN,2026-12-03T00:00:00
363116,Tremblay,Éric,QA,2026-12-03T00:00:00
669977,Deschênes,Dominique,ER,2026-12-03T00:00:00
715708,Denis,Geneviève,RW,2026-12-03T00:00:00
556657,Béland,Laurent,JP,2026-12-03T00:00:00
559040,Demers,François,CH,2026-12-03T00:00:00
356626,Lussier,Lucy,SV,2026-12-03T00:00:00
275037,Lepage,Martin,BY,2026-12-03T00:00:00
120247,Poirier,Luc,SI,2026-12-03T00:00:00
144800,Marcoux,Jean,ID,2026-12-03T00:00:00
700848,Parent,Aurélie,ZW,2026-12-03T00:00:00
357842,Bilodeau,Hélène,CU,2026-12-03T00:00:00
394084,Bergeron,Vanessa,BZ,2026-12-03T00:00:00
241340,Patel,Henriette,TZ,2026-12-03T00:00:00
658622,Charest,Mathilde,KE,2026-12-03T00:00:00
889527,Tremblay,David,CD,2026-12-03T00:00:00
421342,Martin,Laurie,MY,2026-12-03T00:00:00
546577,Potvin,Céline,US,2026-12-03T00:00:00
194374,Marcotte,Frédéric,TT,2026-12-03T00:00:00
741949,Rivard,Benjamin,KW,2026-12-03T00:00:00
110320,Roy,Patrick,DM,2026-12-03T00:00:00
808422,Desjardins,William,MM,2026-12-03T00:00:00
233594,Desrosiers,Gabriel,AU,2026-12-03T00:00:00
387200,Forget,Grégoire,KI,2026-12-03T00:00:00
166904,Lepage,Claudine,KG,2026-12-03T00:00:00
453635,Leblanc,Pierre,UZ,2026-12-03T00:00:00
830501,Therrien,Marc,RW,2026-12-03T00:00:00
724143,Martineau,Sylvie,CL,2026-12-03T00:00:00
845012,Tremblay,Timothée,VE,2026-12-03T00:00:00
567295,Labrecque,Margaret,CL,2026-12-03T00:00:00
481560,Lemay,Gilbert,FM,2026-12-03T00:00:00
148664,Laplante,Marc,EC,2026-12-03T00:00:00
354801,Gagné,Dorothée,WS,2026-12-03T00:00:00
888692,Dubé,Alexis,GA,2026-12-03T00:00:00
897054,Dion,Roger,IQ,2026-12-03T00:00:00
823884,Legault,Henri,BT,2026-12-03T00:00:00
469239,Jean,Frédéric,BG,2026-12-03T00:00:00
465714,Lemieux,Emmanuel,ES,2026-12-03T00:00:00
211530,Prévost,Virginie,BJ,2026-12-03T00:00:00
846386,Daigle,Lucy,BY,2026-12-03T00:00:00
955650,Desrosiers,Camille,DE,2026-12-03T00:00:00
172374,Beauchamp,Jules,BZ,2026-12-03T00:00:00
444809,Chartrand,Béatrice,KH,2026-12-03T00:00:00
829339,Fournier,Célina,TV,2026-12-03T00:00:00
909985,Croteau,Geneviève,GN,2026-12-03T00:00:00
300111,Dallaire,Juliette,LU,2026-12-03T00:00:00
325797,Lussier,Marianne,FI,2026-12-03T00:00:00
319351,Blanchette,Renée,UY,2026-12-03T00:00:00
955947,Michaud,Benoît,KG,2026-12-03T00:00:00
720974,Bilodeau,Claire,RW,2026-12-03T00:00:00
597313,Houle,Jacques,OM,2026-12-03T00:00:00
923632,Benoît,Maude,KN,2026-12-03T00:00:00
577364,Piché,Emma,VN,2026-12-03T00:00:00
876632,Proulx,Anne,BS,2026-12-03T00:00:00
874618,Dubé,Sophie,DO,2026-12-03T00:00:00
108338,Ménard,Théodore,EE,2026-12-03T00:00:00
171316,Bélisle,Aurélie,LV,2026-12-03T00:00:00
216889,Grégoire,Mélanie,VE,2026-12-03T00:00:00
440278,Ferland,Martin,CV,2026-12-03T00:00:00
295617,Duval,Robert,UY,2026-12-03T00:00:00
199017,Lambert,Colette,BY,2026-12-03T00:00:00
321563,Lachance,Alexandra,GR,2026-12-03T00:00:00
971015,Durand,Thérèse,PG,2026-12-03T00:00:00
501498,Desbiens,René,GM,2026-12-03T00:00:00
727603,Ferland,Dominique,NL,2026-12-03T00:00:00
103424,Archambault,Nathalie,ES,2026-12-03T00:00:00
143414,Gingras,Christiane,SE,2026-12-03T00:00:00
348177,Bélisle,Bernard,VC,2026-12-03T00:00:00
797676,Trudel,Élise,KM,2026-12-03T00:00:00
393967,Guillemette,Grégoire,KH,2026-12-03T00:00:00
282018,Lamoureux,Danielle,HN,2026-12-03T00:00:00
395688,Renaud,Véronique,AU,2026-12-03T00:00:00
177630,Laliberté,Gabriel,GA,2026-12-03T00:00:00
630310,Lacasse,Rémy,GB,2026-12-03T00:00:00
678165,Beauchamp,Georges,UA,2026-12-03T00:00:00
189216,Ferland,Odette,MX,2026-12-03T00:00:00
527777,St-Onge,Margot,LR,2026-12-03T00:00:00
901897,Richer,Juliette,CU,2026-12-03T00:00:00
997754,Laroche,Jonathan,LV,2026-12-03T00:00:00
689581,Turcotte,Denis,GD,2026-12-03T00:00:00
257164,Croteau,Sophie,CM,2026-12-03T00:00:00
427354,Massé,Kevin,TG,2026-12-03T00:00:00
205941,Lepage,Thomas,US,2026-12-03T00:00:00
770794,Séguin,Vanessa,LK,2026-12-03T00:00:00
851894,Bernier,Timothée,KE,2026-12-03T00:00:00
262577,Duguay,Océane,TJ,2026-12-03T00:00:00
159650,Lafontaine,Claire,AL,2026-12-03T00:00:00
870602,Gauthier,Mélanie,EC,2026-12-03T00:00:00
730816,Tremblay,Luc,MG,2026-12-03T00:00:00
976103,Raymond,Tristan,SR,2026-12-03T00:00:00
553167,Moreau,Benoît,AR,2026-12-03T00:00:00
473801,Dupuis,Arthur,MG,2026-12-03T00:00:00
370775,Proulx,Antoine,VN,2026-12-03T00:00:00
575805,Bélisle,Odette,OM,2026-12-03T00:00:00
595388,Raymond,Daniel,CM,2026-12-03T00:00:00
430030,Rousseau,Jérôme,IL,2026-12-03T00:00:00
874674,Bernard,Claire,ER,2026-12-03T00:00:00
969941,Duval,Clémence,SE,2026-12-03T00:00:00
504646,Gaudreault,Valérie,CZ,2026-12-03T00:00:00
943149,St-Onge,Élisabeth,PG,2026-12-03T00:00:00
830011,Villeneuve,Manon,CG,2026-12-03T00:00:00
100025,Girard,Danielle,FI,2026-12-03T00:00:00
637179,Hamel,Noël,SR,2026-12-03T00:00:00
911253,Audet,Kevin,GB,2026-12-03T00:00:00
249359,Lamontagne,Zoé,RS,2026-12-03T00:00:00
922554,Massé,Roland,IN,2026-12-03T00:00:00
662517,Ouellet,Isabelle,MK,2026-12-03T00:00:00
976258,Smith,Grégoire,GA,2026-12-03T00:00:00
562250,Marchand,Rémy,MC,2026-12-03T00:00:00
673174,Béland,Éric,MU,2026-12-03T00:00:00
867898,Bélanger,Bertrand,JP,2026-12-03T00:00:00
817665,Demers,Denise,NP,2026-12-03T00:00:00
222069,Desrosiers,Stéphanie,CN,2026-12-03T00:00:00
520380,Marcotte,Noémie,GY,2026-12-03T00:00:00
940978,Lalonde,Pauline,ML,2026-12-03T00:00:00
377271,Lebel,Alexandra,BN,2026-12-03T00:00:00
579851,Bisson,Maryse,VE,2026-12-03T00:00:00
494380,Villeneuve,Gilles,ET,2026-12-03T00:00:00
746626,Laflamme,Vincent,PT,2026-12-03T00:00:00
188352,Poulin,Timothée,TN,2026-12-03T00:00:00
746821,Raymond,Raymond,ER,2026-12-03T00:00:00
189288,Hébert,Claudine,KG,2026-12-03T00:00:00
656401,Houde,Caroline,TN,2026-12-03T00:00:00
922905,Rioux,Marcel,SD,2026-12-03T00:00:00
907037,Savard,Benjamin,BR,2026-12-03T00:00:00
419829,Denis,Gérard,SY,2026-12-03T00:00:00
534563,Brunet,Claudine,TJ,2026-12-03T00:00:00
800972,Charron,Emma,AE,2026-12-03T00:00:00
469769,Côté,Louise,CM,2026-12-03T00:00:00
796267,Martin,Hugues,TV,2026-12-03T00:00:00
369943,Harvey,Sarah,EG,2026-12-03T00:00:00
753638,Therrien,Virginie,UY,2026-12-03T00:00:00
358403,Morin,Jacques,CH,2026-12-03T00:00:00
752292,Gingras,Chantal,NL,2026-12-03T00:00:00
679177,Pouliot,Laetitia,CG,2026-12-03T00:00:00
796045,Cormier,Louis,CO,2026-12-03T00:00:00
554577,Boucher,Émile,VC,2026-12-03T00:00:00
676929,Boutin,Paulette,MV,2026-12-03T00:00:00
717221,Lefebvre,Rémy,AD,2026-12-03T00:00:00
770553,Turcotte,Aurore,SY,2026-12-03T00:00:00
771713,Martineau,Frédérique,ES,2026-12-03T00:00:00
172619,Durand,Frédérique,PA,2026-12-03T00:00:00
292326,Beaudry,Jonathan,HN,2026-12-03T00:00:00
267652,Desrochers,Marguerite,PH,2026-12-03T00:00:00
182760,Simard,Jeanne,DZ,2026-12-03T00:00:00
903286,Larouche,Patricia,SB,2026-12-03T00:00:00
837240,Bertrand,Élise,AG,2026-12-03T00:00:00
392949,Duval,Denis,KR,2026-12-03T00:00:00
419663,Leduc,Bertrand,DJ,2026-12-03T00:00:00
589981,Chouinard,Nathalie,FJ,2026-12-03T00:00:00
283472,Demers,Maxime,BH,2026-12-03T00:00:00
455001,Dion,Laurent,GQ,2026-12-03T00:00:00
182668,Martineau,Laurie,MC,2026-12-03T00:00:00
202210,Gervais,Julie,PH,2026-12-03T00:00:00
741175,Rivard,Roland,ER,2026-12-03T00:00:00
448458,Simard,Amélie,GY,2026-12-03T00:00:00
862036,Drolet,Thomas,PK,2026-12-03T00:00:00
721466,Lauzon,Karine,CA,2026-12-03T00:00:00
583578,Proulx,Édith,KR,2026-12-03T00:00:00
330239,Rioux,Catherine,MT,2026-12-03T00:00:00
133815,Provost,Gabrielle,RU,2026-12-03T00:00:00
377759,Bertrand,Alexis,SY,2026-12-03T00:00:00
142839,Charbonneau,Lucie,DJ,2026-12-03T00:00:00
374485,Smith,Paul,MZ,2026-12-03T00:00:00
777686,Lavoie,Élise,ZW,2026-12-03T00:00:00
838455,Dufresne,Catherine,UZ,2026-12-03T00:00:00
661397,Dubé,Michelle,VC,2026-12-03T00:00:00
678129,Dubé,Florence,PE,2026-12-03T00:00:00
257667,Laplante,Mélanie,JP,2026-12-03T00:00:00
177707,Boutin,Samuel,MW,2026-12-03T00:00:00
307584,Boulanger,William,KG,2026-12-03T00:00:00
475891,Giguère,Manon,AL,2026-12-03T00:00:00
154233,Bédard,Daniel,TH,2026-12-03T00:00:00
809812,Charbonneau,Frédéric,MH,2026-12-03T00:00:00
286394,Vézina,Christiane,GD,2026-12-03T00:00:00
597313,Denis,Thomas,CL,2026-12-03T00:00:00
711031,Dufresne,Jeanne,KG,2026-12-03T00:00:00
421410,Bélisle,Jérôme,PL,2026-12-03T00:00:00
214192,Vachon,Mélanie,GM,2026-12-03T00:00:00
566851,Grenier,Christiane,AE,2026-12-03T00:00:00
971749,Champagne,Denis,DE,2026-12-03T00:00:00
104845,Desrochers,Olivier,DE,2026-12-03T00:00:00
884882,Duguay,Émile,PK,2026-12-03T00:00:00
422482,Pilon,Geneviève,SR,2026-12-03T00:00:00
636452,Beauregard,Mathilde,GT,2026-12-03T00:00:00
365719,Therrien,Agnès,LA,2026-12-03T00:00:00
502526,Caron,Henri,JM,2026-12-03T00:00:00
118195,Vachon,Hugues,SI,2026-12-03T00:00:00
949707,Richard,Virginie,UY,2026-12-03T00:00:00
740225,Bilodeau,Michel,RW,2026-12-03T00:00:00
570954,Dionne,Joseph,SD,2026-12-03T00:00:00
406317,Cormier,Henri,BJ,2026-12-03T00:00:00
365227,Labonté,Christiane,ET,2026-12-03T00:00:00
987388,Dumas,Monique,MC,2026-12-03T00:00:00
936420,Fréchette,Anne,MG,2026-12-03T00:00:00
933520,Martin,Alice,FR,2026-12-03T00:00:00
381206,Thibodeau,Camille,RS,2026-12-03T00:00:00
490547,Laroche,Julie,AE,2026-12-03T00:00:00
661222,Paquette,Isabelle,US,2026-12-03T00:00:00
428001,Morissette,Jean,HN,2026-12-03T00:00:00
712777,Fontaine,Laurie,CY,2026-12-03T00:00:00
612241,Tanguay,Paulette,KE,2026-12-03T00:00:00
283556,Dallaire,Josette,SE,2026-12-03T00:00:00
463300,Duval,Jonathan,ZW,2026-12-03T00:00:00
532321,Cormier,Manon,HU,2026-12-03T00:00:00
792971,Giroux,Yves,SZ,2026-12-03T00:00:00
471054,Demers,Anne,LS,2026-12-03T00:00:00
598736,Rodrigue,Sarah,AU,2026-12-03T00:00:00
773509,Vincent,André,DZ,2026-12-03T00:00:00
216044,Daigle,Laurent,RW,2026-12-03T00:00:00
716874,Poirier,Anouk,HN,2026-12-03T00:00:00
253129,Dufour,Vanessa,TG,2026-12-03T00:00:00
656333,Langlois,Martine,JP,2026-12-03T00:00:00
139541,Lemire,Patricia,DZ,2026-12-03T00:00:00
456759,Houde,Stéphane,SV,2026-12-03T00:00:00
287644,Lefebvre,Karine,NZ,2026-12-03T00:00:00
136099,Dumas,Zacharie,TZ,2026-12-03T00:00:00
498294,Veilleux,Jonathan,DK,2026-12-03T00:00:00
794643,Marchand,Claudine,LT,2026-12-03T00:00:00
475154,Desbiens,Gilbert,TT,2026-12-03T00:00:00
525796,Roberge,Karine,UY,2026-12-03T00:00:00
912844,Carrier,Audrey,MN,2026-12-03T00:00:00
482525,Lessard,Raymond,UG,2026-12-03T00:00:00
235467,Legault,Zoé,PS,2026-12-03T00:00:00
205076,Laplante,Gabrielle,DZ,2026-12-03T00:00:00
236863,Gingras,Gérard,PY,2026-12-03T00:00:00
949456,Thériault,Lorraine,US,2026-12-03T00:00:00
353594,Charron,Christelle,AR,2026-12-03T00:00:00
287981,Charette,Henri,VA,2026-12-03T00:00:00
226986,Charron,Mathilde,CA,2026-12-03T00:00:00
836332,Moreau,Édith,LB,2026-12-03T00:00:00
804231,Charron,William,BS,2026-12-03T00:00:00
951645,St-Jean,Olivier,BT,2026-12-03T00:00:00
654061,Bilodeau,Rosalie,SD,2026-12-03T00:00:00
114661,Dufour,Véronique,AE,2026-12-03T00:00:00
961533,Guillemette,Constance,IT,2026-12-03T00:00:00
478426,Lacroix,Michelle,FM,2026-12-03T00:00:00
631305,Dallaire,Gabriel,MN,2026-12-03T00:00:00
660330,Perreault,Noémie,MW,2026-12-03T00:00:00
221412,Boily,Roland,AR,2026-12-03T00:00:00
453054,Hamel,Paul,MY,2026-12-03T00:00:00
773475,Leblanc,Nathan,CR,2026-12-03T00:00:00
748164,Desbiens,Lorraine,LC,2026-12-03T00:00:00
213476,Lemieux,Louis,PY,2026-12-03T00:00:00
174928,Lachapelle,Théodore,GT,2026-12-03T00:00:00
